보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1646-4,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1646-4,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 111-12,서울특별시 서초구 서초1동 1647-9,37.4912013,127.0218803,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 12,서울특별시 서초구 서초1동 1647-1,37.4908931,127.0211177,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 12,서울특별시 서초구 서초1동 1647-1,37.4908931,127.0211177,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 12,서울특별시 서초구 서초1동 1647-1,37.4908931,127.0211177,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 58,서울특별시 서초구 서초1동 1644,37.4923242,127.0212584,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 32,서울특별시 서초구 서초1동 1646-1,37.4918802,127.0209578,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로64길 76-21,서울특별시 서초구 서초1동 1645,37.4917813,127.0215211,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 22,서울특별시 서초구 서초1동 1648-1,37.4909206,127.0194313,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1648-2,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1648-2,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1648-2,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1648-2,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1648-2,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1648-2,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 3,서울특별시 서초구 서초1동 1648-7,37.490401,127.0206627,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 60,서울특별시 서초구 서초1동 1642-3,37.4917609,127.0171134,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1642-7,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 51,서울특별시 서초구 서초1동 1642-15,37.4917072,127.0180267,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 51,서울특별시 서초구 서초1동 1642-16,37.4917072,127.0180267,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 52-16,서울특별시 서초구 서초1동 1642-15,37.4916757,127.0178122,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 52-12,서울특별시 서초구 서초1동 1642-19,37.4915526,127.0176386,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 52,서울특별시 서초구 서초1동 1642-22,37.4913658,127.0172735,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 51,서울특별시 서초구 서초1동 1642-15,37.4917072,127.0180267,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 20,서울특별시 서초구 서초1동 1649-1,37.4905838,127.0184813,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 18-5,서울특별시 서초구 서초1동 1649-20,37.490662,127.0186815,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 19-8,서울특별시 서초구 서초1동 1649-7,37.4907184,127.0188459,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 87,서울특별시 서초구 서초1동 1649-4,37.4899661,127.0192979,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 9,서울특별시 서초구 서초1동 1649-22,37.4903376,127.019431,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 89,서울특별시 서초구 서초1동 1649-5,37.4901512,127.0194515,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 19,서울특별시 서초구 서초1동 1649-2,37.4908500,127.0191766,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 8,서울특별시 서초구 서초1동 1656-13,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1656-9,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 16,서울특별시 서초구 서초1동 1660-2,37.4921567,127.0149811,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 22-6,서울특별시 서초구 서초1동 1660-4,37.492052,127.0151759,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 22-10,서울특별시 서초구 서초1동 1660-5,37.4919134,127.0151924,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로18길 21-7,서울특별시 서초구 서초1동 1665-24,37.4916585,127.0152025,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 26,서울특별시 서초구 서초1동 1660-28,37.4922273,127.0155626,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 34-6,서울특별시 서초구 서초1동 1660-27,37.4922146,127.0158703,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 34-8,서울특별시 서초구 서초1동 1660-28,37.4920121,127.0159035,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 34-8,서울특별시 서초구 서초1동 1660-28,37.4920121,127.0159035,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 48-20,서울특별시 서초구 서초1동 1660-25,37.4920226,127.015753,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",2,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650(교대),37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",2,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.4899286,127.0158653,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 34-7,서울특별시 서초구 서초1동 1660-27,37.4920238,127.0161148,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 50,서울특별시 서초구 서초1동 1665-7,37.491976,127.016656,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로18길 21-8,서울특별시 서초구 서초1동 1660-17,37.4916999,127.0155276,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 28-3,서울특별시 서초구 서초1동 1643-13,37.4911208,127.0191324,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 40-4,서울특별시 서초구 서초1동 1643-11,37.4912833,127.0189471,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 28-23,서울특별시 서초구 서초1동 1643-16,37.4915089,127.0194224,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 28-11,서울특별시 서초구 서초1동 1643-18,37.4912623,127.0195704,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 64-10,서울특별시 서초구 서초1동 1643-6,37.4918365,127.0187227,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 64-14,서울특별시 서초구 서초1동 1643-10,37.491695,127.0188365,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 40-1,서울특별시 서초구 서초1동 1643-9,37.4915254,127.0188105,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 46,서울특별시 서초구 서초1동 1643-8,37.4916297,127.0186745,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 48,서울특별시 서초구 서초1동 1643-5,37.491727,127.0185658,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 72-4,서울특별시 서초구 서초1동 1643-31,37.4922773,127.0188583,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 72-16,서울특별시 서초구 서초1동 1643-24,37.4918791,127.019196,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 72-18,서울특별시 서초구 서초1동 1643-23,37.4917181,127.0193372,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 72-18,서울특별시 서초구 서초1동 1643-23,37.4917181,127.0193372,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 64-13,서울특별시 서초구 서초1동 1643-25,37.4918212,127.0190576,2009,건축물,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 80-8,서울특별시 서초구 서초1동 1643-34,37.4923414,127.0193041,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 80-14,서울특별시 서초구 서초1동 1643-38,37.492091,127.0195426,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1643-52,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 88-8,서울특별시 서초구 서초1동 1643-48,37.4924736,127.0197118,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 126,서울특별시 서초구 서초1동 1643-44,37.4922778,127.0198919,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 94-3,서울특별시 서초구 서초1동 1643-60,37.4928601,127.0201443,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 94-3,서울특별시 서초구 서초1동 1643-59,37.4928601,127.0201443,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 29,서울특별시 서초구 서초1동 1641-14,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 29,서울특별시 서초구 서초1동 1641-14,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 29,서울특별시 서초구 서초1동 1641-14,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 29,서울특별시 서초구 서초1동 1641-10,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 29,서울특별시 서초구 서초1동 1641-10,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 34,서울특별시 서초구 서초1동 1643-12,37.4912075,127.0190476,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 64-4,서울특별시 서초구 서초1동 1643-2,37.4920779,127.0184979,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 54,서울특별시 서초구 서초1동 1643-1,37.4919725,127.0183964,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로19길 80-4,서울특별시 서초구 서초1동 1643-33,37.4924737,127.0191769,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1643-61,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1641-13,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1641-13,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1641-13,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1641-13,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1641-13,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1641-13,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 45,서울특별시 서초구 서초1동 1641-12,37.4924227,127.0205232,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 45,서울특별시 서초구 서초1동 1641-12,37.4924227,127.0205232,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로23길 41,서울특별시 서초구 서초1동 1641-6,37.4921824,127.0203443,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 116,서울특별시 서초구 서초1동 1641-1,37.4932689,127.0196731,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 116,서울특별시 서초구 서초1동 1641-1,37.4932689,127.0196731,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 116,서울특별시 서초구 서초1동 1641-1,37.4932689,127.0196731,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 116,서울특별시 서초구 서초1동 1641-1,37.4932689,127.0196731,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 116,서울특별시 서초구 서초1동 1641-1,37.4932689,127.0196731,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 116,서울특별시 서초구 서초1동 1642-32,37.4932689,127.0196731,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 90,서울특별시 서초구 서초1동 1642-14,37.4924413,127.0182093,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 90,서울특별시 서초구 서초1동 1642-14,37.4924413,127.0182093,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 90,서울특별시 서초구 서초1동 1642-14,37.4924413,127.0182093,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 90,서울특별시 서초구 서초1동 1642-14,37.4924413,127.0182093,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 90,서울특별시 서초구 서초1동 1642-14,37.4924413,127.0182093,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 90,서울특별시 서초구 서초1동 1642-14,37.4924413,127.0182093,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 90,서울특별시 서초구 서초1동 1642-14,37.4924413,127.0182093,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로52길 22,서울특별시 서초구 서초1동 1657-8,37.4927275,127.0143833,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로52길 28,서울특별시 서초구 서초1동 1657-7,37.4924729,127.0144308,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로22길 18,서울특별시 서초구 서초1동 1658-12,37.4930608,127.0150145,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로52길 23,서울특별시 서초구 서초1동 1658-10,37.4927297,127.0148582,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 19-11,서울특별시 서초구 서초1동 1658-14,37.4927707,127.0151302,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 19-9,서울특별시 서초구 서초1동 1658-9,37.4926011,127.0149968,2009,건축물,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 19-5,서울특별시 서초구 서초1동 1658-8,37.4924688,127.0150189,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 33-17,서울특별시 서초구 서초1동 1658-20,37.4926709,127.0154872,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 29,서울특별시 서초구 서초1동 1658-23,37.4924403,127.0158108,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 29,서울특별시 서초구 서초1동 1658-23,37.4924403,127.0158108,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로22길 30,서울특별시 서초구 서초1동 1659-13,37.4931412,127.0155845,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 24,서울특별시 서초구 서초1동 1659-13,37.4929839,127.0159552,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로20길 33-10,서울특별시 서초구 서초1동 1659-16,37.4927507,127.0159809,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",2,서울특별시 서초구 서초중앙로20길 33-14,서울특별시 서초구 서초1동 1659-9,37.492858,127.0156561,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1671-4,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1671-2,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1671-2,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로52길 7,서울특별시 서초구 서초1동 1671-1,37.4934561,127.0146700,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1672-7,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로 302,서울특별시 서초구 서초1동 1673-1,37.4936806,127.0146829,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1673-9,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로52길 3-8,서울특별시 서초구 서초1동 1671-6,37.4934759,127.0148801,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1672-12,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로52길 3-13,서울특별시 서초구 서초1동 1673-3,37.4936777,127.0150934,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 33,서울특별시 서초구 서초1동 1606-1,37.4927254,127.0164064,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 29-12,서울특별시 서초구 서초1동 1666-4,37.4928651,127.0167269,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 29-18,서울특별시 서초구 서초1동 1666-6,37.4926076,127.0168614,2009,건축물,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 29-32,서울특별시 서초구 서초1동 1666-10,37.4929146,127.0171503,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 83,서울특별시 서초구 서초1동 1669-12,37.4925926,127.0174451,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로17길 83,서울특별시 서초구 서초1동 1666-14,37.4925926,127.0174451,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 45,서울특별시 서초구 서초1동 1666-17,37.4922544,127.0167575,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 45,서울특별시 서초구 서초1동 1666-17,37.4922544,127.0167575,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 45,서울특별시 서초구 서초1동 1666-17,37.4922544,127.0167575,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로22길 40,서울특별시 서초구 서초1동 1669-1,37.4931858,127.0161776,2009,건축물,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로22길 40,서울특별시 서초구 서초1동 1669-1,37.4931858,127.0161776,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로22길 46,서울특별시 서초구 서초1동 1669-8,37.493252,127.016551,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로56길 22,서울특별시 서초구 서초1동 1669-15,37.4934457,127.0170958,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 11,서울특별시 서초구 서초1동 1670-1,37.4935889,127.0160027,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로 320,서울특별시 서초구 서초1동 1674-3,37.4941883,127.016567,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로 320,서울특별시 서초구 서초1동 1674-4,37.4941883,127.016567,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로 320,서울특별시 서초구 서초1동 1674-4,37.4941883,127.016567,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 29-6,서울특별시 서초구 서초1동 1666-3,37.4927593,127.0165813,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 33,서울특별시 서초구 서초1동 1666-1,37.4927254,127.0164064,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 50,서울특별시 서초구 서초1동 1665-7,37.491976,127.016656,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로54길 50,서울특별시 서초구 서초1동 1665-7,37.491976,127.016656,2009,전용주,02-2155-6996,서초구청,2019-06-05
